local_id,neo4j_id,name,ontology_id,labels,props_json
299,1196,,D001.001.013.003,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.013.003"", ""umls_definition"": ""An imbalance between myocardial functional requirements and the capacity of the CORONARY VESSELS to supply sufficient blood flow. It is a form of MYOCARDIAL ISCHEMIA (insufficient blood supply to the heart muscle) caused by a decreased capacity of the coronary vessels."", ""umls_all_sources"": ""[\""ICPC2ICD10DUT\"", \""ICPC2P\"", \""LCH\"", \""LCH_NW\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MEDLINEPLUS\"", \""MSH\"", \""MSHCZE\"", \""MSHDUT\"", \""MTH\"", \""PSY\"", \""RCD\"", \""SNOMEDCT_US\""]"", ""level"": 3, ""umls_cui"": ""C0010068"", ""label"": ""Epicardial Obstructive CAD"", ""type"": ""disease"", ""umls_score"": 0.9699, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T047\""]"", ""parent_id"": ""D001.001.013"", ""umls_canonical_name"": ""Coronary heart disease"", ""definition"": ""A condition characterized by obstructive coronary artery disease affecting the epicardial vessels."", ""id"": ""D001.001.013.003"", ""umls_mapping_json"": ""{\""cui\"": \""C0010068\"", \""canonical_name\"": \""Coronary heart disease\"", \""score\"": 0.9699, \""types\"": [\""T047\""], \""definition\"": \""An imbalance between myocardial functional requirements and the capacity of the CORONARY VESSELS to supply sufficient blood flow. It is a form of MYOCARDIAL ISCHEMIA (insufficient blood supply to the heart muscle) caused by a decreased capacity of the coronary vessels.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""ICPC2ICD10DUT\"", \""ICPC2P\"", \""LCH\"", \""LCH_NW\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MEDLINEPLUS\"", \""MSH\"", \""MSHCZE\"", \""MSHDUT\"", \""MTH\"", \""PSY\"", \""RCD\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""心外膜阻塞性冠状动脉疾病"", ""name_en"": ""Epicardial Obstructive CAD""}"
300,1197,,D001.001.005.006,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.005.006"", ""level"": 3, ""parent_id"": ""D001.001.005"", ""definition"": ""Angina or ischemia caused by epicardial vasomotor abnormalities or functional/structural microvascular alterations in the absence of epicardial obstructive CAD"", ""label"": ""ANOCA/INOCA"", ""id"": ""D001.001.005.006"", ""type"": ""disease"", ""name_cn"": ""非阻塞性冠状动脉缺血/非阻塞性冠状动脉心绞痛"", ""name_en"": ""ANOCA/INOCA""}"
301,1198,,D001.001.013.004,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.013.004"", ""level"": 3, ""parent_id"": ""D001.001.013"", ""definition"": ""A condition where the epicardial coronary arteries are affected by atherosclerosis or other pathological changes."", ""label"": ""Epicardial Coronary Artery Disease"", ""id"": ""D001.001.013.004"", ""type"": ""disease"", ""name_cn"": ""心外膜冠状动脉疾病"", ""name_en"": ""Epicardial Coronary Artery Disease""}"
302,1199,,D001.001.015,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.015"", ""umls_definition"": ""Autosomal recessive syndrome characterized by hypogenesis or agenesis of CORPUS CALLOSUM. Clinical features include MENTAL RETARDATION; CRANIOFACIAL ABNORMALITIES; digital malformations, and growth retardation."", ""umls_all_sources"": ""[\""CHV\"", \""JABL\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MEDCIN\"", \""MEDLINEPLUS\"", \""MSH\"", \""MSHCZE\"", \""MTH\"", \""NCI\"", \""OMIM\"", \""ORPHANET\"", \""SNOMEDCT_US\""]"", ""level"": 2, ""umls_cui"": ""C0796147"", ""label"": ""Transition_between_CCS_and_ACS"", ""type"": ""disease"", ""umls_score"": 0.9558, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T047\""]"", ""parent_id"": ""D001.001"", ""umls_canonical_name"": ""Acrocallosal Syndrome"", ""definition"": ""The variable and unpredictable course of patients transitioning between different types of CCS and ACS presentations throughout their lifetime."", ""id"": ""D001.001.015"", ""umls_mapping_json"": ""{\""cui\"": \""C0796147\"", \""canonical_name\"": \""Acrocallosal Syndrome\"", \""score\"": 0.9558, \""types\"": [\""T047\""], \""definition\"": \""Autosomal recessive syndrome characterized by hypogenesis or agenesis of CORPUS CALLOSUM. Clinical features include MENTAL RETARDATION; CRANIOFACIAL ABNORMALITIES; digital malformations, and growth retardation.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""JABL\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MEDCIN\"", \""MEDLINEPLUS\"", \""MSH\"", \""MSHCZE\"", \""MTH\"", \""NCI\"", \""OMIM\"", \""ORPHANET\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""CCS与ACS之间的过渡"", ""name_en"": ""Transition_between_CCS_and_ACS""}"
303,1200,,D001.015,"['Ontology', 'Disease']","{""ontology_id"": ""D001.015"", ""level"": 1, ""parent_id"": ""D001"", ""definition"": ""Conditions affecting the pulmonary system, often co-existing with cardiovascular diseases."", ""label"": ""Pulmonary_Conditions"", ""id"": ""D001.015"", ""type"": ""disease"", ""name_cn"": ""肺部疾病"", ""name_en"": ""Pulmonary_Conditions""}"
304,1201,,D001.001.004.004,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.004.004"", ""level"": 3, ""parent_id"": ""D001.001.004"", ""definition"": ""A condition characterized by spasms in the large blood vessels, often leading to reduced blood flow and ischemic symptoms."", ""label"": ""Macrovascular_Spasm"", ""id"": ""D001.001.004.004"", ""type"": ""disease"", ""name_cn"": ""大血管痉挛"", ""name_en"": ""Macrovascular_Spasm""}"
305,1202,,SS003.002.012,"['Ontology', 'Disease']","{""ontology_id"": ""SS003.002.012"", ""umls_definition"": ""Hard, involved or complicated, elaborate, having many parts."", ""umls_all_sources"": ""[\""CHV\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 2, ""umls_cui"": ""C0439855"", ""label"": ""Complex_Ventricular_Ectopy"", ""type"": ""disease"", ""umls_score"": 0.9903, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T080\""]"", ""parent_id"": ""SS003.002"", ""umls_canonical_name"": ""Complex"", ""definition"": ""A type of ventricular arrhythmia characterized by frequent or multifocal premature ventricular contractions."", ""id"": ""SS003.002.012"", ""umls_mapping_json"": ""{\""cui\"": \""C0439855\"", \""canonical_name\"": \""Complex\"", \""score\"": 0.9903, \""types\"": [\""T080\""], \""definition\"": \""Hard, involved or complicated, elaborate, having many parts.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""复杂性室性异位搏动"", ""name_en"": ""Complex_Ventricular_Ectopy""}"
306,1203,,D001.016,"['Ontology', 'Disease']","{""ontology_id"": ""D001.016"", ""umls_definition"": """", ""umls_all_sources"": ""[\""CHV\"", \""MTH\"", \""RCD\"", \""SCTSPA\"", \""SNOMEDCT_US\""]"", ""level"": 1, ""umls_cui"": ""C0678234"", ""label"": ""Stenosis"", ""type"": ""disease"", ""umls_score"": 0.9955, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T080\""]"", ""parent_id"": ""D001"", ""umls_canonical_name"": ""Stenosis Morphology"", ""definition"": ""An abnormal narrowing in a blood vessel or other tubular organ or structure."", ""id"": ""D001.016"", ""umls_mapping_json"": ""{\""cui\"": \""C0678234\"", \""canonical_name\"": \""Stenosis Morphology\"", \""score\"": 0.9955, \""types\"": [\""T080\""], \""definition\"": \""\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""MTH\"", \""RCD\"", \""SCTSPA\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""狭窄"", ""name_en"": ""Stenosis""}"
307,1204,,D001.001.001.001.002.002,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.001.001.002.002"", ""umls_definition"": ""Bringing death."", ""umls_all_sources"": ""[\""CHV\"", \""LNC\"", \""MTH\"", \""NCI\"", \""SCTSPA\"", \""SNOMEDCT_US\""]"", ""level"": 5, ""umls_cui"": ""C1302234"", ""label"": ""Fatal and Non-fatal Myocardial Infarction"", ""type"": ""disease"", ""umls_score"": 0.969, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T080\""]"", ""parent_id"": ""D001.001.001.001.002"", ""umls_canonical_name"": ""Fatal"", ""definition"": ""A condition encompassing both fatal and non-fatal cases of myocardial infarction, often considered in prognostic studies."", ""id"": ""D001.001.001.001.002.002"", ""umls_mapping_json"": ""{\""cui\"": \""C1302234\"", \""canonical_name\"": \""Fatal\"", \""score\"": 0.969, \""types\"": [\""T080\""], \""definition\"": \""Bringing death.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""LNC\"", \""MTH\"", \""NCI\"", \""SCTSPA\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""致命性和非致命性心肌梗死"", ""name_en"": ""Fatal and Non-fatal Myocardial Infarction""}"
308,1205,,D001.016.001,"['Ontology', 'Disease']","{""ontology_id"": ""D001.016.001"", ""umls_definition"": ""Situated nearest to a point of attachment or origin."", ""umls_all_sources"": ""[\""CHV\"", \""HL7V2.5\"", \""HPO\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\"", \""UWDA\""]"", ""level"": 2, ""umls_cui"": ""C0205107"", ""label"": ""Proximal lesion"", ""type"": ""disease"", ""umls_score"": 0.9636, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T082\""]"", ""parent_id"": ""D001.016"", ""umls_canonical_name"": ""Proximal"", ""definition"": ""A lesion located more proximally in a vessel, associated with more extensive ischemia and increased risk of clinical events."", ""id"": ""D001.016.001"", ""umls_mapping_json"": ""{\""cui\"": \""C0205107\"", \""canonical_name\"": \""Proximal\"", \""score\"": 0.9636, \""types\"": [\""T082\""], \""definition\"": \""Situated nearest to a point of attachment or origin.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""HL7V2.5\"", \""HPO\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\"", \""UWDA\""]}"", ""name_cn"": ""近端病变"", ""name_en"": ""Proximal lesion""}"
309,1206,,D001.001.002.004,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.002.004"", ""level"": 3, ""parent_id"": ""D001.001.002"", ""definition"": ""Angina symptoms induced by physical activities, classified by the Canadian Cardiovascular Society grading system."", ""label"": ""Effort-Induced Angina"", ""id"": ""D001.001.002.004"", ""type"": ""disease"", ""name_cn"": ""劳力性心绞痛"", ""name_en"": ""Effort-Induced Angina""}"
310,1207,,D001.017,"['Ontology', 'Disease']","{""ontology_id"": ""D001.017"", ""umls_definition"": ""This gene plays a role in the modulation of ligand-specific receptor-mediated endocytosis, and also plays a regulatory role in cholesterol synthesis."", ""umls_all_sources"": ""[\""HGNC\"", \""LNC\"", \""MEDLINEPLUS\"", \""MTH\"", \""NCI\"", \""OMIM\"", \""SCTSPA\"", \""SNOMEDCT_US\""]"", ""level"": 1, ""umls_cui"": ""C1366529"", ""label"": ""Familial_Hypercholesterolemia"", ""type"": ""disease"", ""umls_score"": 0.9865, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T028\""]"", ""parent_id"": ""D001"", ""umls_canonical_name"": ""LDLR gene"", ""definition"": ""A genetic disorder characterized by high cholesterol levels in the blood"", ""id"": ""D001.017"", ""umls_mapping_json"": ""{\""cui\"": \""C1366529\"", \""canonical_name\"": \""LDLR gene\"", \""score\"": 0.9865, \""types\"": [\""T028\""], \""definition\"": \""This gene plays a role in the modulation of ligand-specific receptor-mediated endocytosis, and also plays a regulatory role in cholesterol synthesis.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""HGNC\"", \""LNC\"", \""MEDLINEPLUS\"", \""MTH\"", \""NCI\"", \""OMIM\"", \""SCTSPA\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""家族性高胆固醇血症"", ""name_en"": ""Familial_Hypercholesterolemia""}"
311,1208,,D001.001.006.001.008,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.006.001.008"", ""level"": 4, ""parent_id"": ""D001.001.006.001"", ""definition"": ""Coronary artery disease characterized by ≥50% stenosis in the left main coronary artery as shown by CCTA."", ""label"": ""Left_Main_Stenosis"", ""id"": ""D001.001.006.001.008"", ""type"": ""disease"", ""name_cn"": ""左主干狭窄"", ""name_en"": ""Left_Main_Stenosis""}"
312,1209,,D001.001.004.005,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.004.005"", ""umls_definition"": """", ""umls_all_sources"": ""[\""CHV\"", \""HL7V2.5\"", \""LNC\"", \""RCD\"", \""SCTSPA\"", \""SNOMEDCT_US\""]"", ""level"": 3, ""umls_cui"": ""C0442016"", ""label"": ""Epicardial Vasospastic Angina"", ""type"": ""disease"", ""umls_score"": 0.9833, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T082\""]"", ""parent_id"": ""D001.001.004"", ""umls_canonical_name"": ""Epicardial"", ""definition"": ""A type of vasospastic angina affecting the epicardial coronary arteries, often co-existing with microvascular angina and associated with a worse prognosis."", ""id"": ""D001.001.004.005"", ""umls_mapping_json"": ""{\""cui\"": \""C0442016\"", \""canonical_name\"": \""Epicardial\"", \""score\"": 0.9833, \""types\"": [\""T082\""], \""definition\"": \""\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""HL7V2.5\"", \""LNC\"", \""RCD\"", \""SCTSPA\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""心外膜血管痉挛性心绞痛"", ""name_en"": ""Epicardial Vasospastic Angina""}"
313,1210,,D001.013.001,"['Ontology', 'Disease']","{""ontology_id"": ""D001.013.001"", ""umls_definition"": """", ""umls_all_sources"": ""[\""CHV\"", \""MTH\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\"", \""SNOMEDCT_VET\""]"", ""level"": 2, ""umls_cui"": ""C0332271"", ""label"": ""Worse_Prognosis"", ""type"": ""disease"", ""umls_score"": 0.9834, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T080\""]"", ""parent_id"": ""D001.013"", ""umls_canonical_name"": ""Worsening pattern"", ""definition"": ""A condition where the expected outcome of a disease is worse than average."", ""id"": ""D001.013.001"", ""umls_mapping_json"": ""{\""cui\"": \""C0332271\"", \""canonical_name\"": \""Worsening pattern\"", \""score\"": 0.9834, \""types\"": [\""T080\""], \""definition\"": \""\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""MTH\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\"", \""SNOMEDCT_VET\""]}"", ""name_cn"": ""预后不良"", ""name_en"": ""Worse_Prognosis""}"
314,1211,,D001.001.004.006,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.004.006"", ""level"": 3, ""parent_id"": ""D001.001.004"", ""definition"": ""A temporary, sudden narrowing of one or more of the coronary arteries that can lead to reduced blood flow to the heart muscle."", ""label"": ""Coronary_Spasm"", ""id"": ""D001.001.004.006"", ""type"": ""disease"", ""name_cn"": ""冠状动脉痉挛"", ""name_en"": ""Coronary_Spasm""}"
315,1212,,D001.001.016,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.016"", ""umls_definition"": ""Thickening and loss of elasticity of the walls of ARTERIES of all sizes. There are many forms classified by the types of lesions and arteries involved, such as ATHEROSCLEROSIS with fatty lesions in the ARTERIAL INTIMA of medium and large muscular arteries."", ""umls_all_sources"": ""[\""HPO\"", \""ICPC2P\"", \""LCH\"", \""LCH_NW\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MEDLINEPLUS\"", \""MSH\"", \""MSHCZE\"", \""MSHDUT\"", \""NCI\"", \""OMIM\"", \""PSY\"", \""RCD\"", \""SNM\"", \""SNOMEDCT_US\""]"", ""level"": 2, ""umls_cui"": ""C0003850"", ""label"": ""Non-obstructive Coronary Atherosclerosis"", ""type"": ""disease"", ""umls_score"": 0.8348, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T047\""]"", ""parent_id"": ""D001.001"", ""umls_canonical_name"": ""Arteriosclerosis"", ""definition"": ""A type of coronary artery disease where atherosclerosis is present but does not cause significant obstruction of blood flow"", ""id"": ""D001.001.016"", ""umls_mapping_json"": ""{\""cui\"": \""C0003850\"", \""canonical_name\"": \""Arteriosclerosis\"", \""score\"": 0.8348, \""types\"": [\""T047\""], \""definition\"": \""Thickening and loss of elasticity of the walls of ARTERIES of all sizes. There are many forms classified by the types of lesions and arteries involved, such as ATHEROSCLEROSIS with fatty lesions in the ARTERIAL INTIMA of medium and large muscular arteries.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""HPO\"", \""ICPC2P\"", \""LCH\"", \""LCH_NW\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MEDLINEPLUS\"", \""MSH\"", \""MSHCZE\"", \""MSHDUT\"", \""NCI\"", \""OMIM\"", \""PSY\"", \""RCD\"", \""SNM\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""非阻塞性冠状动脉粥样硬化"", ""name_en"": ""Non-obstructive Coronary Atherosclerosis""}"
316,1213,,D001.018,"['Ontology', 'Disease']","{""ontology_id"": ""D001.018"", ""umls_definition"": ""Derived as a result of a primary condition; not direct or immediate; of second rank or importance or value."", ""umls_all_sources"": ""[\""CCPSS\"", \""CHV\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 1, ""umls_cui"": ""C0175668"", ""label"": ""Secondary Mitral Regurgitation"", ""type"": ""disease"", ""umls_score"": 0.9853, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T080\""]"", ""parent_id"": ""D001"", ""umls_canonical_name"": ""Secondary to"", ""definition"": ""A condition where the mitral valve does not close properly due to left ventricular dysfunction, often ischemic in origin."", ""id"": ""D001.018"", ""umls_mapping_json"": ""{\""cui\"": \""C0175668\"", \""canonical_name\"": \""Secondary to\"", \""score\"": 0.9853, \""types\"": [\""T080\""], \""definition\"": \""Derived as a result of a primary condition; not direct or immediate; of second rank or importance or value.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CCPSS\"", \""CHV\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""继发性二尖瓣反流"", ""name_en"": ""Secondary Mitral Regurgitation""}"
317,1214,,D001.001.006.001.009,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.006.001.009"", ""umls_definition"": ""Situated nearest to a point of attachment or origin."", ""umls_all_sources"": ""[\""CHV\"", \""HL7V2.5\"", \""HPO\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\"", \""UWDA\""]"", ""level"": 4, ""umls_cui"": ""C0205107"", ""label"": ""Coronary Artery Diameter Stenosis >70% in Proximal Segments"", ""type"": ""disease"", ""umls_score"": 0.9636, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T082\""]"", ""parent_id"": ""D001.001.006.001"", ""umls_canonical_name"": ""Proximal"", ""definition"": ""A condition where the diameter stenosis of the coronary artery in proximal segments exceeds 70%, often indicating significant obstruction."", ""id"": ""D001.001.006.001.009"", ""umls_mapping_json"": ""{\""cui\"": \""C0205107\"", \""canonical_name\"": \""Proximal\"", \""score\"": 0.9636, \""types\"": [\""T082\""], \""definition\"": \""Situated nearest to a point of attachment or origin.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""HL7V2.5\"", \""HPO\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\"", \""UWDA\""]}"", ""name_cn"": ""近端段冠状动脉直径狭窄>70%"", ""name_en"": ""Coronary Artery Diameter Stenosis >70% in Proximal Segments""}"
